real_name,DRF,DRP,DWC,gfDWC,gfEMC,goDWC,goEMC,cDWC,cEMC,fDWC,fEMC,oDWC,oEMC
510,66.36823772513267,46.76687228973525,17.793665884112432,3.9932199712578935,7.731806506760263,3.880295914353897,7.011947274241983,0.9920300651720859,6.262317412681493,4.368703020054608,4.270235157869892,0.7533433949104457,1.6783129571937827
511,32.72836396327146,8.546202513073055,16.613080800921203,2.9606634047867764,5.619253875637662,3.3935877252399154,6.15215691570484,3.4375296359006136,1.052567192832155,1.653174763409937,9.970093864591835,3.356747337465368,3.911068985907365
512,1.8145943108340767,40.75642871691728,8.831096147834696,2.295341238722586,5.198140863599255,3.451625164129756,3.697353688493929,3.4306567690587686,9.247554220288418,1.199480880010617,4.4318017347368786,4.66459197041838,5.259742679802541
513,98.51489472487796,33.5808557136653,7.545186903115196,1.180612781508209,4.32448739193945,4.7326437997281054,9.329239797622298,2.6075340104633202,4.22900588566976,3.99215137314697,5.91271848615334,0.4547515354195254,8.519243365970098
514,11.978106266646279,82.0635072569871,2.808484931237097,1.8350559242554745,3.1064407132807696,2.984826917737688,2.4214382923398374,1.084085430755923,7.298045935817803,3.5206540110517603,7.087862963258376,0.38038263352521284,3.1694706573313947
515,11.716594893753113,52.51058873624923,10.016325652964326,1.4007542935888395,7.889403521736227,4.983146222915147,0.6171583385663129,4.5110017328282375,7.083277860946503,2.066336579491371,7.89105317000546,2.2414183660228164,7.783920704261261
516,20.25685778454534,73.72648665324213,11.713542055174123,0.8683139648998315,3.906079689804525,0.9200969174770591,7.591113196385052,3.6262242613745945,4.900060044296588,4.7655703085509495,7.444991047478785,0.4510628234827515,5.731377248357283
517,85.10955375591536,40.8705121167241,2.1633641136725963,0.942017553214096,7.013354733472193,0.1215963241967393,1.1200274738143152,1.8998662195381135,6.1628137752381384,2.2612523913159333,8.404529601364572,1.5604560975156807,7.288127001761974
518,40.483426006622864,78.05116146535879,12.55084962010173,4.384449249891557,1.3119598353991837,1.6522970807303814,5.657870374533527,3.7849162404031644,4.205606199507839,3.501803030319728,9.3746761397026,2.799827099590864,6.2919847453618285
519,89.16080284968486,4.652804954832024,11.242254557699258,1.9664837994864492,8.188915473881831,4.345080414356251,9.006781571691686,2.7947863188215667,2.9049424346641013,4.015204319968959,5.044396102176298,2.9851199225495684,8.372756939120293
520,12.302548518694993,47.96917466459268,16.08901937627827,4.612147549250436,7.222048165961911,0.3150303205267003,0.20733461070663067,3.8668578836750505,1.3799553854833415,4.624815901371991,4.709194475375055,1.2340093532712362,7.442644530363217
521,37.176798475923526,29.59681517699371,12.428295449670305,4.225782406597808,4.849319776925968,0.4394976313800022,6.946850220903702,1.8227315240412512,2.498334678030552,1.181471932340931,8.92163427139883,4.172113163102858,1.8952406782525613
522,56.60598769861663,80.8637549538101,12.800778354735327,4.190644201762492,5.819307260149712,3.4036063046329468,6.629699399332817,3.1877099939583546,9.921402567156447,0.37412083590408046,2.8159266528760662,0.6800531195258226,5.884866328191487
523,87.2770468204476,20.30423386493198,13.698386998907663,1.6392514987789606,7.866827611476696,0.4580549805273082,9.172190039071452,2.8682303864456173,8.606115134324304,2.4277605317395574,3.692900264194164,0.3007268204869235,9.908768853858826
524,3.951278901909852,57.789432255600644,16.481689818671324,0.4941455038884881,5.273528980814573,2.097355186393341,9.37059537432826,0.36366523396616507,1.9473090233244459,2.1940230148275157,7.34774352704529,2.118619076318172,8.939732813252665
525,61.002783966854466,74.04310815576339,5.709668698842161,2.817216145356867,8.982897803603255,2.974432361441875,3.747696939612615,1.0208036517270538,4.151672081062895,0.16518883737464551,3.7759172252562623,3.1386055869255634,4.76799205795326
526,18.006035189715156,61.96290890013809,12.455259188902684,4.9189986047295156,0.9064895124379428,0.649131886622685,4.654619544917688,2.6151349412014695,6.37969173377736,1.4574657382851992,9.498975911133572,1.162955115387474,9.842892775860209
527,54.00743576163328,47.334506258045884,19.680996322649452,4.182423043602034,1.282441789669782,3.752668880486723,1.328728051936112,1.7553328926417253,7.549759678704926,2.42519466476025,6.400808927158977,4.475726982678415,0.1774049590010277
528,66.11122314731492,30.426959267469716,14.172571855356884,1.561582124056068,1.8164318825237702,4.792943666887425,7.381624710108072,4.15826259424023,4.106967006611743,1.2709686877042627,6.321396910776123,0.8410582980104709,8.21919705456883
529,6.060521230536353,46.88440625643261,3.79756539939463,0.3228528706787886,6.553097038472245,4.547894548110038,7.256464727602979,0.35083933167817705,7.106478875211106,2.754653201370765,4.215519131296431,2.353617077162671,1.7805126197220669
530,10.247656487630111,3.6853890114972323,6.542363257301456,2.7982340576455345,9.354871522933033,1.4879184621629933,2.684159490790296,1.5327256907212186,9.195213394173082,0.9671360738190936,0.5235513410426114,3.461978994967624,8.155405232133626
531,55.85944828578935,43.19222264651915,16.244339092676412,4.067238762547316,7.722315411365499,1.5319679344981154,3.2855705504800903,2.071501765248943,0.5816987976642165,4.30554281584704,2.473683822104016,2.968968939615863,9.42894221400315
532,9.701003597879797,34.58176874049599,15.970794603826064,3.082701218973904,9.939970232701866,4.662694467881859,7.117104885623951,4.9257295399835135,4.435598915315152,4.746541211110694,1.699912788938017,0.8744108150938479,0.9724899591727764
533,48.34556617988388,54.73807263443725,18.72469112822724,2.7962158462144506,6.529415384109693,2.533226679422848,9.152725724540572,3.4847949345757807,7.81015871888965,2.3015956744919706,2.1691801606347623,3.8922138778107502,6.676678884550359
534,52.57982980157606,49.8987864536142,5.553255644445598,1.2226399891555486,5.572006988042574,0.5317085459748583,9.544238711777602,0.5879041996384582,1.9594633584534482,3.6342478266387506,8.974305614556222,0.2757956203275159,8.275375034984023
535,21.03575251401422,80.62558637719106,13.302867064620656,1.813902330972585,2.966316625612661,0.08798613743383288,2.8690265376854027,3.323366846692836,4.392219375439287,3.849284355468817,1.5835789413459627,3.457911009313024,3.9316585196644405
536,11.034880357177276,0.7560916360730743,4.5889356190456985,4.015886289978688,1.1734827431193346,0.29504032890711196,6.134292006580299,1.6781109918917123,2.796833082658576,2.1631079281630723,5.617670427328822,2.223063538020595,4.468184555214275
537,36.22499890901088,38.34941190498189,4.632307657214315,4.481360293116438,9.611439153849163,3.6075385237787043,2.9723708257405805,0.45294783112363923,0.872287964443027,3.315655574825987,5.806890184346046,3.4003638583487374,9.57627921731537
538,8.41284170756056,22.09248135593591,16.898519469150227,0.8855933824056865,5.716973661602621,4.901234296518239,5.298001704229126,3.521687528315345,9.699888882258318,4.0765202931059195,6.33609316827207,2.5145691629228506,0.49290495617378055
539,80.77619016230116,20.12741968216318,4.328723453435183,1.0635021429305296,1.432291028617553,1.0012689090781521,4.658943720975594,0.5168550547795254,7.308149175094259,2.2931304695812504,3.572889106413269,2.8434591915147545,0.5959103877806615
540,9.11809215432292,1.7504147158329657,18.496149017742432,1.4866238354907195,8.062462305044214,1.717937020682034,9.677110194225625,2.0928146295490304,5.059488115827618,2.40389881195417,7.163787303322021,1.0914475826298833,2.635351866756114
541,0.558036826354603,47.70205952801122,16.719987824672785,4.693972538869039,6.867992945711205,2.3235900371743194,9.735985974277181,4.9695418719534725,7.370616009079386,2.9992131856705653,2.8782128691693343,0.6000839047423203,5.046243353967314
542,93.60274655010033,50.53033945144125,18.271623155539782,4.270934884031604,5.631011756063939,3.776757833506773,5.124220680516444,1.5555915995265779,3.908025627616623,3.333598133303467,2.8392215721261116,0.2148899763494131,5.083572533615901
543,69.0900104276739,41.57876345528217,8.660741546866328,0.06333148292866726,9.524387918714496,4.839588457492195,3.25358487267985,3.518637081951036,8.38799219804952,4.245665744623435,6.095619255136114,0.27254360893248925,3.8942118422146024
544,14.483256356310434,54.421290231402544,8.106622716684797,4.959479257622031,0.3462181982440555,2.079059268644915,5.368357028845823,2.938732740326434,8.260654437063339,1.012578959153923,5.428232412217721,0.8979816658221285,0.36276043619462817
545,89.09411101436885,75.79176853539651,2.3478855670002057,0.9357374481393664,7.652169820122686,2.747886274398044,2.6894755531362198,0.7962087052711093,0.892959341847404,2.387744327523236,0.4854295366551839,1.0723117094114587,2.012100662434799
546,40.67690406424253,90.92904893182272,12.999662205235499,3.0224165204631523,3.7384611970618704,2.8556185420614133,4.217698602004274,2.5836909608594265,6.515177695301802,3.0208023791120366,8.41438609892809,2.0440838210943717,1.6558313486370966
547,42.88601517498359,74.42898551496656,15.521822695876256,0.09632867613518661,6.972665402758943,2.720732821999328,7.14143567705872,2.762242173262167,7.977049519068188,4.8293659241542395,4.470987588258472,3.3350205414989635,2.108456283253394
548,34.61575883795923,98.46070527054425,19.25173418519386,0.9517438927148072,7.27037933147326,4.283683749853716,0.7737864786400345,2.1956752108353204,6.200183194103389,3.6886781534878086,7.672126974830147,0.09981453347910632,2.5634206572538867
549,82.52625300864928,61.390669699653444,1.6463471326130106,3.3739879692974233,3.0938973455852614,1.2378799858758216,1.631621047714939,0.5125141445449317,5.7567821542697395,2.4357835203738705,1.8249045972064148,3.2031130950151847,7.594194935199816
550,12.819979823823644,62.92764485779783,11.194301226020793,2.111599740840003,7.082446893082933,3.1982107942919757,3.5210040650832757,0.14225322382553401,4.6256024551738095,0.12990601408921088,0.5909181628078162,1.995528391472197,9.75716443001294
551,66.52262691282192,33.76078356126766,0.22572762385809741,3.1297006584575193,8.15393489449319,3.277698351275572,7.8729713666332115,1.4469124733105416,8.827317650769663,0.09623104224479166,6.580323755148881,4.138726555434148,4.783139756314499
552,25.57139789813988,37.29778301405564,0.2654171013644028,3.236855998359462,0.06285865963259378,4.947429015290496,7.0322930773022545,0.6169786364273897,6.895245262094373,4.884530170308835,5.601412815518279,0.2947088437496102,6.826827389694426
553,39.43083610818526,54.974261736873316,5.448234736642562,1.3288114334480496,3.670883626288271,3.5041042712660486,6.730664762671044,0.5477925712050005,2.953239558124605,2.7398373084485126,4.387745258837273,0.7967795563143009,1.2237428107450732
554,87.02211959244312,52.40645155264271,2.0396878273167567,2.315179847738963,9.783836357179135,0.396553184117282,1.6406931450051563,1.6846990669789386,9.493540303034536,1.0458098940765517,4.438524398488764,3.5771003686996132,7.689057457237483
555,80.71703727128087,21.115410004289576,14.228675542932294,4.013157696915773,7.469338104660785,2.389599500451777,6.397565099275948,4.929319119198018,5.961898806313311,4.751847794561989,9.915455599922439,2.528767236757132,9.082924333646437
556,23.631168335208997,82.22478483840108,0.34949057602174033,1.5165338724399282,3.5412937444754764,1.455114477276088,1.1407022089151388,0.4601060420971684,3.544945815896971,4.939323703593688,4.530065690239791,1.2534992242630727,0.06338412835091946
557,11.224416880468189,84.79201104766177,9.757454824894143,2.5977033574416457,8.962808426540946,4.688854419731082,5.149997215192007,3.9962953441728644,7.50001612123893,1.3326275027383154,6.890517266793079,3.836246894845656,5.851786387804885
558,26.726847676276915,98.421536793238,9.316933113964666,3.5552926872489095,4.661262835811937,2.4410791927587967,0.08708003046391834,0.20196562762643394,9.173551484749712,1.892339984820787,4.445096617936218,1.5747731738391566,1.2401344591488
559,41.69604239423313,82.0095180583273,18.3492374187068,0.18440438601420794,4.17374607370689,4.725451728908465,6.574253584644202,4.453223036534739,0.785171946229155,4.6919756892381255,4.675850689548175,2.1296888006134953,9.510432666099602
560,89.42054963199958,62.15067048190528,15.30726747507969,2.4537221825466013,6.915511525243451,3.044853895639517,6.4158327171789775,1.8777237250133454,5.303374911793445,1.175815156224359,3.860968339294784,1.3197421569278578,4.625223585250115
561,59.70356717912504,97.22719270363734,6.26556248758096,3.4421505024054797,5.193188972504204,1.9971961791253476,8.312055956308857,0.4777914593749779,4.890233791273393,4.511097718786386,4.369951137480218,1.669303847670801,9.999043078198508
562,27.131565350324454,66.53025547049592,10.662592708805485,1.5498286600861877,6.3324780896114765,2.4988619537781527,6.859891286250926,1.938072549345532,8.439233863947793,4.739612257837728,6.927132751118561,4.748915014886188,2.121018213013743
563,35.1330701909174,17.252580017742762,14.205555816568653,2.1233593961099033,7.482091827465201,2.895827663539058,9.844889017731159,3.6939783223079194,0.8001400252928826,1.0742414334356307,4.2848313197978385,1.4298468789155658,1.244384131703932
564,47.26233691140457,97.42501365909423,9.34597550867312,4.553067277683653,4.9510177050842845,4.320207862868416,2.3440522063754594,0.5825023578937608,7.055688336892443,0.863011396706086,8.604530101526775,3.047545265790238,2.8822001143228855
565,51.25866625361829,89.51149854709308,4.0177728324894915,4.784944525478533,2.7848218322746243,0.6318663755467833,2.3718443775864313,0.9838094876199167,6.204978564858148,4.912822517498213,4.496486652008032,2.613778705149678,7.825675126564579
566,38.458434258507154,37.036871237694896,17.02206068151137,1.4363673448862022,5.293946741807346,3.3618310622340397,5.133057142391166,2.1589361332453016,5.197582344334057,3.322079110273561,0.81226895253908,1.5034137659718865,4.189634735414961
567,97.47137212767137,10.910227415447634,9.168012559638854,3.3055473845212586,5.065325851226491,3.7408569476006064,7.745161316838147,1.0990181523809621,2.342044037962397,3.414611945424215,4.9472550932854755,3.711441343258131,4.0573738031922755
568,38.770893737006354,61.59100383341772,4.56978986647681,3.024462770114038,2.736766551771904,3.7998184609263848,8.777416735016525,1.6026077788266058,1.8038240282012994,4.171690379712607,3.5044903235374885,0.6897661682365613,6.718545902943468
569,78.8777527619188,79.9458858045486,13.854849724760502,3.8965040832419833,2.85775471922069,4.84551995374757,8.82587113970353,1.123553988347527,9.058036460009646,0.36364585478131983,3.243060847565786,1.0764095947575436,8.366037380654848
570,99.23814531048592,62.49203926782836,18.62426587306907,2.8389459349486605,6.606517161543579,1.8909318778703599,4.604589183905018,4.2420259179171484,9.658187719642543,4.137558686212223,5.644944874651545,3.360157395043619,9.548438862344277
571,30.38641681923531,79.16455056491989,16.30712388500625,3.231851423150767,9.06501874894937,3.2471638878008595,8.8053283966387,3.6114194422084194,2.74285477921239,4.646364147140813,6.307966560433961,2.498380478769641,9.460139922626814
572,96.23089898188564,25.037866512206335,6.192187099276591,2.4421475170378133,8.6210815326433,2.6327449788623487,7.150989994437834,2.165229021329012,1.3502373166392132,2.4968530147664043,5.738458495444373,4.4031490647118385,0.12561013620611583
573,73.0319756082614,64.46180965398064,14.109945639550636,3.1079855167125583,8.070072442381084,1.4369986465563775,2.0375040430447555,0.032996272689777624,9.374698882721109,1.66987574199999,1.9377843696815813,2.3073595927555766,7.4320685863149745
574,35.42837341246685,74.71021458101302,2.475182403903111,1.723142209945669,3.2887285587452735,1.3204447683620455,1.6723819256976538,1.7946238699610675,6.6987276515189915,1.5802683751425222,1.5535480063064868,4.559969254157908,6.38715902090633
575,31.71824259310112,13.216752542450827,17.844529633979455,3.594643411351899,0.7661317491181427,3.0665504327591546,3.1223796052509063,4.236922299605692,3.163158948082518,1.6620603394223226,8.959807920720278,3.5206297322982665,6.926501113333865
576,53.48115295386952,56.223517993228256,9.562537011040769,4.790617048985685,4.565593206900313,2.538675309635854,3.7328333380346717,4.353301947080356,1.7265909018486343,4.454162720797741,9.57706518379097,1.0024028811584007,8.736068534228487
577,28.425221162789573,61.48689110144294,11.939181746578226,1.6551489074156753,3.1856280670316766,0.7138752249440794,1.8570519935457794,1.7616819105101613,7.703095415768595,1.598669026322357,5.761950628173277,4.767050872397212,2.9288317677685294
578,36.72157544209605,5.200076928305056,5.668285869794244,3.06609405946533,0.9722240593861768,0.37277533952363295,3.575204460986522,0.5463874205436058,7.166189371709586,0.7688891190358389,5.706061361483755,1.0321829616752396,6.409742395597645
579,93.52205593587952,21.703943744282743,9.896716100041147,4.3669550068733365,5.691042284652584,4.304232945892119,7.742123932450301,0.43102659334463156,2.3781899193161053,2.568693254268168,8.532512216707632,2.2321297392321746,3.13452136990644
580,9.571611224086185,85.7395159833069,17.090093861172132,2.8645139238526003,8.452439260819238,0.5058749184954041,0.7306209457149225,4.642343055203376,2.411304172114768,2.9838272463972775,9.290942922800973,3.753276664050935,8.533894530571576
581,38.95353242388106,4.549105457467642,3.7390387885749248,1.184795388787947,8.431372553911073,3.662835333959756,0.4254705251171427,0.21217402408628017,4.325706506856389,3.186386889073627,6.961853543462501,2.5792146801610953,7.995181088689119
582,26.961544425179103,34.381916158030165,16.592139394386397,4.387697114604682,8.26662145586374,0.9279202288714508,2.10743526726898,3.046676514582402,5.846136302274626,0.5575896215019485,4.633371449005734,0.8030876969875945,9.55319584828824
583,24.87136645716026,22.531637082670844,1.2857372961271316,3.2158769786686654,4.516181910930293,3.62924879309549,5.6954818864887615,3.6523492816600918,3.6713275651590744,2.8598340392166355,9.997771541755945,3.32452202992556,0.6903884223751886
584,72.14604804615743,73.83061167783494,12.341959783901546,4.102017933850663,7.607871889386429,4.334557699516247,2.5618084923237694,2.05517866242269,2.512543758645349,2.6543253122391834,7.518270450189045,4.0959975119637315,8.30521277898602
585,12.014507189079959,34.00457662486623,12.969445644031683,0.596148668645392,3.4529678501303733,4.622076402791711,0.599418489032472,1.007881331295701,7.207992889248473,2.5469885440612923,8.28496866245941,1.6449340672767079,0.8405261801640774
586,68.15921348074066,92.8948071495047,7.2190573891386745,4.901716377543284,5.333591522783286,1.5605452717709587,3.766076035738549,4.797145839991789,2.864692139792888,0.3471802333380012,9.796956456508907,1.605975330872881,5.99995713517957
587,95.93853966867125,51.15035308685426,9.44385502465538,0.21378301864420332,3.049829445350264,3.060511324264307,1.650657011228628,0.496346091921526,2.829304109893909,2.841018102024433,4.848831479575578,0.44724485194170943,5.5496761498575005
588,30.17464053851168,26.522694071275545,4.452563051814955,4.577973301378056,9.634038734694535,2.2540837297339893,9.358362279981936,1.5495151977520736,4.312748157524942,0.8069352938315895,3.1549885027767295,2.181334031437592,3.2469750140185933
589,44.33709172173894,5.735710924107872,10.034266255391923,4.72625305012386,1.581648077039683,3.5931830290942957,0.9375368597986364,1.1856182945605376,4.338812758802863,0.6153765286750505,0.823743615377701,4.930758396181474,2.291591622865764
590,97.04008235268826,34.553800557947234,9.81047936186745,1.0081732957698406,7.025912427248086,0.9166601612212945,5.0418207688298,0.783455382830282,6.959537947347796,3.8985734184467704,3.9356110368624804,0.8112623345667938,1.714746050375115
591,91.27373674537101,59.49033985529807,11.051683424017376,3.2212479998786887,7.227913306007904,2.752993143735099,7.954787192925718,3.9816818531257594,5.594213006843222,0.04357710298255573,3.4850770303285024,0.9200731262316487,8.227614697650525
592,70.6676268418874,4.294352308515004,2.555389929559364,4.304383752311313,4.995775157935499,2.539484298402072,6.327744399218807,3.1267418180758124,9.487897846257884,4.726903918310522,6.935743008010343,1.0290768642443624,7.464806089201447
593,82.50167255132821,59.841148701427606,0.32779755762323337,3.1187272126062195,7.009407910787945,0.6026717462263689,0.6827289589413211,1.387611665443779,9.607467707115488,2.455657448153635,6.975842518519944,1.771513229849475,4.396965215960228
594,33.92467962920373,46.26338074371652,0.1813266130846,1.1196577648479258,0.8304166004169815,3.862088247849949,6.372791206404812,0.4892418308608266,8.313099963332077,3.23195237594409,9.004550992975602,4.901073001346698,5.627825847245292
595,22.513524800845055,49.614907844175875,14.536537554998786,3.151225492127133,1.666145751661182,4.616360275458574,6.708279198874538,2.201734053433457,6.258870240589016,3.167834946999537,4.734568928452684,3.4914797025601887,4.4878422416688055
596,40.950877853406496,67.78579954229275,1.4955942857668236,3.882752096912609,6.7334695812509695,1.329500605944556,4.6274207889437715,4.621049816754406,4.22534207316508,3.150802502095644,4.759133165209634,3.7765593838929723,8.478023506447856
597,93.80741759158785,48.54113010395111,16.741875753166354,4.246547000121296,1.6974532314273072,0.6172410917812384,9.407438888367935,2.044855418780313,9.727719372081326,4.180511594000461,2.681783251203499,1.297533301688906,2.022029647937128
598,60.34746443286598,88.63271770573219,13.392891207054365,0.5086293221891716,5.051007132168986,2.8337230325454694,4.222368921867065,3.5805517788202157,7.587909676396409,1.5676796214569046,3.112669273785023,3.3816614770656512,9.306546207992469
599,60.90712037873464,36.408005530546696,11.363739047207837,4.61459814907276,2.8149029574796227,0.7936827224596936,5.982317616620449,2.9182700356938076,3.7894487208304586,3.4928858106064657,9.404415838554996,2.7473350366819234,4.364758186431469
600,53.21476580192943,15.417389313012464,3.4824239609164875,3.7263157758156558,7.9886270372393495,2.238458876802504,0.19241255958953,0.7342906119407516,4.147459820012215,0.8556411330865764,0.604245995378032,1.7198189833499702,2.0992055290853258
601,70.79684551144001,98.97934729740068,15.034784913954695,2.9035138754206775,2.038791779451659,4.364463680950216,7.504021423602335,2.048154815381192,6.371871315912031,2.151157503212883,8.006193778409497,4.28581017364844,0.397742523410764
602,92.90905320677284,44.62713296023033,15.839518311743738,4.763924321179777,5.165384326913931,1.0478724494782483,4.2660094927380126,1.9972038065280404,7.393673647894184,3.5167809795114002,1.7369549763096934,3.108351643180633,8.745938174545469
603,67.55687074498759,48.20219643961921,14.657805578819643,2.2321624669266886,0.8699106685559284,2.9683274446693075,9.50252429190003,3.9660024403968404,8.364651376522273,4.375673831546035,0.6601701125917547,1.3851306171378863,9.096453737130282
604,65.8614473003454,75.28550412680387,1.9620043043736357,1.7639255550526505,7.371112706746539,0.9852517257066234,6.845895108348047,0.5035881561917679,5.276752122718427,3.5814698158374614,6.028014620804935,2.2496369350761993,1.350246214618326
605,67.65633827423892,72.05052097855096,7.714600973965674,0.43219031685874354,2.3017322036598773,1.277762804447666,5.687393555333285,2.468808087118339,9.661513805279087,0.22953314857703738,0.1382760417416422,3.3696978839834024,0.946931107421871
606,18.59435137038651,61.83916844921521,4.106151478695817,3.9717362338530897,2.589099983280981,1.0730649370874819,6.231638943069609,4.330883904146799,8.310537026884164,3.0309987564821217,5.6619841051569795,4.813542083926948,6.80398492619487
607,36.0499173409584,79.72358199641715,10.140480672492947,2.4997048975763754,8.752118714799437,4.927005222917058,9.297305471838733,0.4836512465840264,5.08535980142634,3.2546735693843236,3.991159353766538,1.5180745806222615,5.423077361619294
608,54.468434110362175,89.7605871785393,6.458122739979245,4.689606112343635,3.3928279430112287,3.584760461606683,1.305427573406991,2.527275463316766,3.746119594473947,2.4493655006162327,8.493665936171476,1.218833733351137,3.694030608918746
609,41.78422115950712,2.919259558548306,8.231647977669333,0.6912988333227589,7.543433517547041,3.24410945743332,2.269107796536615,0.7706045861942483,0.16672599972215263,0.32177205265785797,9.165783817077651,1.4709328305617284,8.047967931969255
610,40.22777681313325,70.15359832561984,5.233258803297833,4.88870491525785,4.540474569953109,1.5497633711658847,8.344583020381624,4.673396834465901,2.279522882528589,4.872452694470793,7.593190104571278,0.5897860215566271,2.638565310968061
611,65.97355519482883,31.70326617166718,17.896978293550887,3.910897081658462,4.274736312577344,0.17516750865361225,7.899403678828171,2.0058342158119173,8.244678679941451,3.938909831253156,1.3951334125484736,2.2713336896218013,8.934673106056596
612,94.46851546565088,28.552805922372844,9.20509010583446,2.5391054559021446,9.474659090049718,4.853797669414393,5.333880418182723,3.9246130202739438,5.699743156573836,4.3491959787972725,9.660989903464717,2.4134517600171286,0.406205304061324
613,86.30573773309959,73.25785690596284,9.79257620344276,1.040635356574668,5.946494831616199,0.6661405357765225,7.363012926717991,2.57104113865513,9.324664574042117,4.892887595033771,0.264047754236028,1.4125513235911709,8.313346941804786
614,29.28834273713284,90.49073722337046,5.512271001509341,0.5655112901289107,0.7319415643172765,4.030654500893379,3.5415182572981303,4.339218738113369,4.363329548468686,0.5355960917332226,8.952264560212374,0.008913372485150232,6.083069655259715
615,98.8138713339919,36.30645891804686,9.717427659903603,1.7556747699667505,2.4949712242126285,2.8017711281666586,5.006373621656197,3.551035383323922,5.773388578722429,3.8275643846058487,2.557156417157693,0.7727987462491838,2.320671188775924
616,62.52297138664651,74.18022126455868,14.90430387921153,0.9605162697903888,8.333913761867095,1.0135546766020458,9.64454143111711,4.436788705157454,9.308326233042356,3.3143336161456913,5.985499970459097,4.79025679557262,1.751907976332242
617,16.741983429072455,22.332149385958036,11.073027602725611,0.9692236861699678,3.4814749942560415,2.8762280647779437,3.8402810045348144,2.3446958437652206,3.4272427987495724,1.37418667231217,5.998418070399898,3.8839578257840963,7.562146812185338
618,84.20434527828975,25.52415330489825,8.824633137949252,2.9525041106947247,7.257718732874199,2.933379662324216,0.3758764872798687,0.704774767754129,1.4314119413514481,1.8997507798175608,1.03372295173528,4.609037830880894,4.857811552330904
619,64.76381816157938,21.211966001157887,2.3811213383786702,3.175723631346577,6.405258693698085,1.2900246495248329,4.756836480431283,3.5050857373564948,7.773597997324643,1.960383695723862,0.8836735549472864,0.9105400795394752,7.586307006310255
620,58.14918285348325,4.097068044194664,8.554381726373402,2.82833773771495,1.6043843502721638,2.0333216786632944,1.666836275783006,1.24849094119099,8.73855668989931,2.6799354948571343,5.924356217643601,2.0538075823983264,1.5927026371407838
621,92.5856288724586,64.05833295958159,6.517609191654904,0.26172987017828336,2.5374650951517403,2.7153054532512777,8.471145933425042,3.37906417852557,8.46563856017233,4.982244263597374,0.9677613579058071,1.3015702209038291,6.158566922488559
622,84.53396806392244,0.6324308928069262,18.911196109824616,4.589416625117714,3.345164442307728,1.4724495408491416,5.239877760792031,3.5314733708153407,5.220685281335713,4.0348929441752714,5.093506370082409,0.07452641448621655,2.948354155446382
623,97.84469371600323,56.88262939057863,7.841379357825371,3.3317046393567837,6.4517482180154015,2.2023491896159446,7.906079023787798,2.1769726074686573,7.00945792877726,1.955857095443002,1.9151697389738342,0.9609049828775276,7.16241592709645
624,62.26536661278431,3.208396665679504,1.0912946533146848,0.8304229935549128,2.3203798045721076,1.7366504391334379,2.8732773195752115,4.183678890857313,5.383920359727192,2.9755769372831735,7.252181380208782,0.6209910136479203,7.5112528079075656
625,76.53389535421967,71.27258390981888,18.306377228233167,4.258129614426132,3.3100497520512677,1.6402093302695044,3.9205118359303275,2.1829788085405295,0.8073896851863669,0.07362864931494359,4.801859534428157,3.229785023831167,6.509857461254132
626,37.43814255396215,64.58220122286802,2.6480478394296227,1.7734801316922892,6.856824185025047,1.8485344819552791,5.956882045958414,1.7115085229581004,5.857105294503748,2.629319219553758,6.3159634523893216,4.32139848848537,4.3388426241876505
627,18.65940843534841,84.5476967399097,15.000992192947592,0.022205809327149988,9.372873797525896,2.271606724681136,2.263969145560142,4.710659218318932,0.8197002072755161,4.188934723163988,6.73673759597079,3.73568468432531,9.025417456381957
628,96.36147440191614,23.78200033574532,1.5237827506087327,0.05606435625674023,5.755002655895729,2.3563209982929836,2.278245959427803,0.6727155501872816,4.2521316527092665,1.2584139748321528,8.07465760486609,3.3978031595311715,5.158130210452864
629,34.96103235065371,64.08322852028641,12.04453803677438,3.612141323421596,9.574968066678004,4.836972968526711,8.199068976533999,4.962344328562591,3.680840729782535,3.304210560590937,8.122466817774814,4.8948199564027455,6.115179332683123
630,63.49343512405387,34.774692951700395,12.419162617490372,0.8757675050910695,5.451361782207056,0.6838942014810976,3.719878860384745,4.84026497061872,1.7882543050640631,0.6584866301726535,0.3820283043303908,1.5365027312296367,6.38058865075728
631,22.311153673449834,35.96970942599627,14.586764680804535,4.856630046933298,4.779384812298066,1.902935341063273,0.48380023506251474,1.1675903945454964,6.120209459375782,0.6369795930376222,3.523669021322797,1.706065262254797,5.597413143808991
632,59.11984481346472,17.04477230127044,10.26558644268002,2.057246565511195,4.192218055166626,3.485867417545637,7.416818507777606,0.9049718746485689,1.4768148088691198,2.0060106706381147,4.81025204197486,2.095360871157381,8.011577548154943
633,3.611195699373584,86.38347817199492,13.50865424456012,1.4652584767177652,3.3322077976233984,2.178028283025517,2.3800200476391167,4.458161270964779,4.4169723187248335,2.009865343272682,3.308494638722764,0.34956776912703147,2.7062047741202786
634,5.877175350912205,48.28097949650303,13.436832008013742,0.6708785293750058,5.948316267718152,4.628833975432337,6.979859981174227,1.7385041768488336,1.7533096335236924,0.9449649523914161,3.5848289022494613,0.2331046162867044,2.3661000155187746
635,6.168551124875999,74.26178552370399,4.6651616399562315,4.912890374685239,9.853838031110831,2.4248618072282095,4.765940157351213,4.168845193235775,4.670334540718194,4.039417000110781,1.3856945724409262,0.4880304171178288,0.07434523545881495
